name	indicator	date	value
NPL	SH.XPD.PVTD.PP.CD	2012	76.38439219
NPL	SH.XPD.PVTD.PP.CD	2011	73.62488721
NPL	SH.XPD.PVTD.PP.CD	2010	65.83966388
NPL	SH.XPD.PVTD.PP.CD	2009	52.64995298
PAK	SH.XPD.PVTD.PP.CD	2018	
PAK	SH.XPD.PVTD.PP.CD	2017	
PAK	SH.XPD.PVTD.PP.CD	2016	98.02987527
PAK	SH.XPD.PVTD.PP.CD	2015	92.3065806
PAK	SH.XPD.PVTD.PP.CD	2014	90.28930279
PAK	SH.XPD.PVTD.PP.CD	2013	81.26157407
PAK	SH.XPD.PVTD.PP.CD	2012	70.14468935
PAK	SH.XPD.PVTD.PP.CD	2011	70.52092592
PAK	SH.XPD.PVTD.PP.CD	2010	79.60244325
PAK	SH.XPD.PVTD.PP.CD	2009	81.68904419
AFG	SE.XPD.PRIM.ZS	2018	
AFG	SE.XPD.PRIM.ZS	2017	44.1906
AFG	SE.XPD.PRIM.ZS	2016	43.30205
AFG	SE.XPD.PRIM.ZS	2015	56.69549
AFG	SE.XPD.PRIM.ZS	2014	59.1065
AFG	SE.XPD.PRIM.ZS	2013	60.00801
AFG	SE.XPD.PRIM.ZS	2012	59.11301
AFG	SE.XPD.PRIM.ZS	2011	61.97491
AFG	SE.XPD.PRIM.ZS	2010	62.13647
AFG	SE.XPD.PRIM.ZS	2009	
BGD	SE.XPD.PRIM.ZS	2018	
BGD	SE.XPD.PRIM.ZS	2017	
BGD	SE.XPD.PRIM.ZS	2016	
BGD	SE.XPD.PRIM.ZS	2015	
BGD	SE.XPD.PRIM.ZS	2014	
BGD	SE.XPD.PRIM.ZS	2013	
BGD	SE.XPD.PRIM.ZS	2012	44.60291
BGD	SE.XPD.PRIM.ZS	2011	47.13705
BGD	SE.XPD.PRIM.ZS	2010	
BGD	SE.XPD.PRIM.ZS	2009	44.72804
BTN	SE.XPD.PRIM.ZS	2018	
BTN	SE.XPD.PRIM.ZS	2017	
BTN	SE.XPD.PRIM.ZS	2016	
BTN	SE.XPD.PRIM.ZS	2015	
BTN	SE.XPD.PRIM.ZS	2014	31.97081
BTN	SE.XPD.PRIM.ZS	2013	21.82037
BTN	SE.XPD.PRIM.ZS	2012	
BTN	SE.XPD.PRIM.ZS	2011	31.51219
BTN	SE.XPD.PRIM.ZS	2010	29.93319
BTN	SE.XPD.PRIM.ZS	2009	29.80438
IND	SE.XPD.PRIM.ZS	2018	
IND	SE.XPD.PRIM.ZS	2017	
IND	SE.XPD.PRIM.ZS	2016	
IND	SE.XPD.PRIM.ZS	2015	
IND	SE.XPD.PRIM.ZS	2014	
IND	SE.XPD.PRIM.ZS	2013	28.40116
IND	SE.XPD.PRIM.ZS	2012	27.21284
IND	SE.XPD.PRIM.ZS	2011	26.54745
IND	SE.XPD.PRIM.ZS	2010	25.20659
IND	SE.XPD.PRIM.ZS	2009	26.68135
LKA	SE.XPD.PRIM.ZS	2018	29.85557
LKA	SE.XPD.PRIM.ZS	2017	33.3783
LKA	SE.XPD.PRIM.ZS	2016	34.89671
LKA	SE.XPD.PRIM.ZS	2015	28.30497
LKA	SE.XPD.PRIM.ZS	2014	28.6699
LKA	SE.XPD.PRIM.ZS	2013	22.99159
LKA	SE.XPD.PRIM.ZS	2012	23.89616
LKA	SE.XPD.PRIM.ZS	2011	24.21295
LKA	SE.XPD.PRIM.ZS	2010	25.0467
LKA	SE.XPD.PRIM.ZS	2009	28.30164
MDV	SE.XPD.PRIM.ZS	2018	
MDV	SE.XPD.PRIM.ZS	2017	
MDV	SE.XPD.PRIM.ZS	2016	36.39613
MDV	SE.XPD.PRIM.ZS	2015	39.66326
MDV	SE.XPD.PRIM.ZS	2014	39.78179
MDV	SE.XPD.PRIM.ZS	2013	39.17938
MDV	SE.XPD.PRIM.ZS	2012	40.33419
MDV	SE.XPD.PRIM.ZS	2011	43.9081
MDV	SE.XPD.PRIM.ZS	2010	42.51502
MDV	SE.XPD.PRIM.ZS	2009	43.40023
NPL	SE.XPD.PRIM.ZS	2018	
NPL	SE.XPD.PRIM.ZS	2017	
NPL	SE.XPD.PRIM.ZS	2016	
NPL	SE.XPD.PRIM.ZS	2015	53.77015
NPL	SE.XPD.PRIM.ZS	2014	53.47322
NPL	SE.XPD.PRIM.ZS	2013	54.78521
NPL	SE.XPD.PRIM.ZS	2012	54.24189
NPL	SE.XPD.PRIM.ZS	2011	54.50737
NPL	SE.XPD.PRIM.ZS	2010	55.70124
NPL	SE.XPD.PRIM.ZS	2009	62.97432
PAK	SE.XPD.PRIM.ZS	2018	
PAK	SE.XPD.PRIM.ZS	2017	
PAK	SE.XPD.PRIM.ZS	2016	
PAK	SE.XPD.PRIM.ZS	2015	31.0512
PAK	SE.XPD.PRIM.ZS	2014	35.13516
PAK	SE.XPD.PRIM.ZS	2013	32.6824
PAK	SE.XPD.PRIM.ZS	2012	
PAK	SE.XPD.PRIM.ZS	2011	
PAK	SE.XPD.PRIM.ZS	2010	
PAK	SE.XPD.PRIM.ZS	2009	
AFG	SE.XPD.SECO.ZS	2018	
AFG	SE.XPD.SECO.ZS	2017	22.25369
AFG	SE.XPD.SECO.ZS	2016	21.83389
AFG	SE.XPD.SECO.ZS	2015	24.3563
AFG	SE.XPD.SECO.ZS	2014	25.39206
AFG	SE.XPD.SECO.ZS	2013	25.77935
AFG	SE.XPD.SECO.ZS	2012	25.39486
AFG	SE.XPD.SECO.ZS	2011	26.62432
AFG	SE.XPD.SECO.ZS	2010	26.69373
AFG	SE.XPD.SECO.ZS	2009	
BGD	SE.XPD.SECO.ZS	2018	
BGD	SE.XPD.SECO.ZS	2017	
BGD	SE.XPD.SECO.ZS	2016	64.32827
BGD	SE.XPD.SECO.ZS	2015	
BGD	SE.XPD.SECO.ZS	2014	
BGD	SE.XPD.SECO.ZS	2013	
BGD	SE.XPD.SECO.ZS	2012	39.09913
BGD	SE.XPD.SECO.ZS	2011	41.14495
BGD	SE.XPD.SECO.ZS	2010	
BGD	SE.XPD.SECO.ZS	2009	40.2057
BTN	SE.XPD.SECO.ZS	2018	
BTN	SE.XPD.SECO.ZS	2017	
BTN	SE.XPD.SECO.ZS	2016	
BTN	SE.XPD.SECO.ZS	2015	41.49114
BTN	SE.XPD.SECO.ZS	2014	55.67762
BTN	SE.XPD.SECO.ZS	2013	54.5583
BTN	SE.XPD.SECO.ZS	2012	
BTN	SE.XPD.SECO.ZS	2011	56.73914
BTN	SE.XPD.SECO.ZS	2010	53.8765
BTN	SE.XPD.SECO.ZS	2009	56.01992
IND	SE.XPD.SECO.ZS	2018	
IND	SE.XPD.SECO.ZS	2017	
IND	SE.XPD.SECO.ZS	2016	
IND	SE.XPD.SECO.ZS	2015	
IND	SE.XPD.SECO.ZS	2014	
IND	SE.XPD.SECO.ZS	2013	41.35294
IND	SE.XPD.SECO.ZS	2012	38.7325
IND	SE.XPD.SECO.ZS	2011	36.96254
IND	SE.XPD.SECO.ZS	2010	36.9852
IND	SE.XPD.SECO.ZS	2009	34.91827
LKA	SE.XPD.SECO.ZS	2018	45.74178
LKA	SE.XPD.SECO.ZS	2017	51.1788
LKA	SE.XPD.SECO.ZS	2016	50.4102
LKA	SE.XPD.SECO.ZS	2015	47.111
LKA	SE.XPD.SECO.ZS	2014	47.10653
LKA	SE.XPD.SECO.ZS	2013	49.08597
LKA	SE.XPD.SECO.ZS	2012	50.77935
LKA	SE.XPD.SECO.ZS	2011	51.45251
LKA	SE.XPD.SECO.ZS	2010	53.22425
LKA	SE.XPD.SECO.ZS	2009	48.18927
MDV	SE.XPD.SECO.ZS	2018	
MDV	SE.XPD.SECO.ZS	2017	
MDV	SE.XPD.SECO.ZS	2016	21.60521
MDV	SE.XPD.SECO.ZS	2015	24.30527
MDV	SE.XPD.SECO.ZS	2014	23.89389
MDV	SE.XPD.SECO.ZS	2013	23.47693
MDV	SE.XPD.SECO.ZS	2012	23.82392
MDV	SE.XPD.SECO.ZS	2011	25.72881
MDV	SE.XPD.SECO.ZS	2010	25.03874
MDV	SE.XPD.SECO.ZS	2009	25.12679
NPL	SE.XPD.SECO.ZS	2018	
NPL	SE.XPD.SECO.ZS	2017	
NPL	SE.XPD.SECO.ZS	2016	
NPL	SE.XPD.SECO.ZS	2015	33.31876
NPL	SE.XPD.SECO.ZS	2014	33.05305
NPL	SE.XPD.SECO.ZS	2013	32.12449
NPL	SE.XPD.SECO.ZS	2012	32.1708
NPL	SE.XPD.SECO.ZS	2011	31.80731
NPL	SE.XPD.SECO.ZS	2010	30.50377
NPL	SE.XPD.SECO.ZS	2009	23.50926
PAK	SE.XPD.SECO.ZS	2018	
PAK	SE.XPD.SECO.ZS	2017	
PAK	SE.XPD.SECO.ZS	2016	
PAK	SE.XPD.SECO.ZS	2015	37.38993
PAK	SE.XPD.SECO.ZS	2014	33.37814
PAK	SE.XPD.SECO.ZS	2013	25.13369
PAK	SE.XPD.SECO.ZS	2012	
PAK	SE.XPD.SECO.ZS	2011	
PAK	SE.XPD.SECO.ZS	2010	
PAK	SE.XPD.SECO.ZS	2009	
AFG	SE.XPD.TERT.ZS	2018	
AFG	SE.XPD.TERT.ZS	2017	
AFG	SE.XPD.TERT.ZS	2016	
AFG	SE.XPD.TERT.ZS	2015	15.95379
AFG	SE.XPD.TERT.ZS	2014	12.41128
AFG	SE.XPD.TERT.ZS	2013	11.75683
AFG	SE.XPD.TERT.ZS	2012	12.74171
AFG	SE.XPD.TERT.ZS	2011	8.98621
AFG	SE.XPD.TERT.ZS	2010	9.03217
AFG	SE.XPD.TERT.ZS	2009	
BGD	SE.XPD.TERT.ZS	2018	
BGD	SE.XPD.TERT.ZS	2017	
BGD	SE.XPD.TERT.ZS	2016	33.27739
BGD	SE.XPD.TERT.ZS	2015	
BGD	SE.XPD.TERT.ZS	2014	
BGD	SE.XPD.TERT.ZS	2013	
BGD	SE.XPD.TERT.ZS	2012	14.73352
BGD	SE.XPD.TERT.ZS	2011	10.29338
BGD	SE.XPD.TERT.ZS	2010	
BGD	SE.XPD.TERT.ZS	2009	13.50141
BTN	SE.XPD.TERT.ZS	2018	
BTN	SE.XPD.TERT.ZS	2017	
BTN	SE.XPD.TERT.ZS	2016	
BTN	SE.XPD.TERT.ZS	2015	
BTN	SE.XPD.TERT.ZS	2014	10.3284
BTN	SE.XPD.TERT.ZS	2013	18.22538
BTN	SE.XPD.TERT.ZS	2012	
BTN	SE.XPD.TERT.ZS	2011	11.0392
BTN	SE.XPD.TERT.ZS	2010	15.11068
BTN	SE.XPD.TERT.ZS	2009	13.23095
IND	SE.XPD.TERT.ZS	2018	
IND	SE.XPD.TERT.ZS	2017	
IND	SE.XPD.TERT.ZS	2016	
IND	SE.XPD.TERT.ZS	2015	
IND	SE.XPD.TERT.ZS	2014	
IND	SE.XPD.TERT.ZS	2013	28.52687
IND	SE.XPD.TERT.ZS	2012	32.1669
IND	SE.XPD.TERT.ZS	2011	34.68074
IND	SE.XPD.TERT.ZS	2010	36.07652
IND	SE.XPD.TERT.ZS	2009	36.45114
LKA	SE.XPD.TERT.ZS	2018	20.74192
LKA	SE.XPD.TERT.ZS	2017	12.96432
LKA	SE.XPD.TERT.ZS	2016	12.12355
LKA	SE.XPD.TERT.ZS	2015	19.38278
LKA	SE.XPD.TERT.ZS	2014	20.16606
LKA	SE.XPD.TERT.ZS	2013	21.12484
LKA	SE.XPD.TERT.ZS	2012	18.72904
LKA	SE.XPD.TERT.ZS	2011	17.75958
LKA	SE.XPD.TERT.ZS	2010	16.42822
LKA	SE.XPD.TERT.ZS	2009	18.19491
MDV	SE.XPD.TERT.ZS	2018	
MDV	SE.XPD.TERT.ZS	2017	
MDV	SE.XPD.TERT.ZS	2016	20.58919
MDV	SE.XPD.TERT.ZS	2015	12.74716
MDV	SE.XPD.TERT.ZS	2014	12.8541
MDV	SE.XPD.TERT.ZS	2013	14.21845
MDV	SE.XPD.TERT.ZS	2012	12.08232
MDV	SE.XPD.TERT.ZS	2011	4.37104
MDV	SE.XPD.TERT.ZS	2010	7.25876
MDV	SE.XPD.TERT.ZS	2009	6.47701
NPL	SE.XPD.TERT.ZS	2018	
NPL	SE.XPD.TERT.ZS	2017	
NPL	SE.XPD.TERT.ZS	2016	
NPL	SE.XPD.TERT.ZS	2015	10.79779
NPL	SE.XPD.TERT.ZS	2014	11.41365
NPL	SE.XPD.TERT.ZS	2013	11.34148
NPL	SE.XPD.TERT.ZS	2012	11.94124
NPL	SE.XPD.TERT.ZS	2011	11.76926
NPL	SE.XPD.TERT.ZS	2010	12.74599
NPL	SE.XPD.TERT.ZS	2009	11.98227
PAK	SE.XPD.TERT.ZS	2018	
PAK	SE.XPD.TERT.ZS	2017	22.11033
PAK	SE.XPD.TERT.ZS	2016	22.20075
PAK	SE.XPD.TERT.ZS	2015	22.78857
PAK	SE.XPD.TERT.ZS	2014	22.32371
PAK	SE.XPD.TERT.ZS	2013	32.23326
PAK	SE.XPD.TERT.ZS	2012	
PAK	SE.XPD.TERT.ZS	2011	
PAK	SE.XPD.TERT.ZS	2010	
PAK	SE.XPD.TERT.ZS	2009	
AFG	GC.XPN.TOTL.GD.ZS	2018	
AFG	GC.XPN.TOTL.GD.ZS	2017	36.6526417130882
AFG	GC.XPN.TOTL.GD.ZS	2016	40.871971837749
AFG	GC.XPN.TOTL.GD.ZS	2015	37.0225695736427
AFG	GC.XPN.TOTL.GD.ZS	2014	44.5892994893339
AFG	GC.XPN.TOTL.GD.ZS	2013	42.0936844468805
AFG	GC.XPN.TOTL.GD.ZS	2012	42.3292514484608
AFG	GC.XPN.TOTL.GD.ZS	2011	59.4847758807514
AFG	GC.XPN.TOTL.GD.ZS	2010	50.8630045999057
AFG	GC.XPN.TOTL.GD.ZS	2009	44.3178392396772
BGD	GC.XPN.TOTL.GD.ZS	2018	
BGD	GC.XPN.TOTL.GD.ZS	2017	
BGD	GC.XPN.TOTL.GD.ZS	2016	9.41891628073041
BGD	GC.XPN.TOTL.GD.ZS	2015	9.00588487034226
BGD	GC.XPN.TOTL.GD.ZS	2014	9.50443649145954
BGD	GC.XPN.TOTL.GD.ZS	2013	9.50711961152747
BGD	GC.XPN.TOTL.GD.ZS	2012	9.63853873257843
BGD	GC.XPN.TOTL.GD.ZS	2011	9.84388457755423
BGD	GC.XPN.TOTL.GD.ZS	2010	9.26625106718959
BGD	GC.XPN.TOTL.GD.ZS	2009	9.87158360325856
BTN	GC.XPN.TOTL.GD.ZS	2018	
BTN	GC.XPN.TOTL.GD.ZS	2017	17.8871828221361
BTN	GC.XPN.TOTL.GD.ZS	2016	18.6137778576964
BTN	GC.XPN.TOTL.GD.ZS	2015	18.9047115832273
BTN	GC.XPN.TOTL.GD.ZS	2014	17.9984291584436
BTN	GC.XPN.TOTL.GD.ZS	2013	20.1421780934233
BTN	GC.XPN.TOTL.GD.ZS	2012	20.4358757554924
BTN	GC.XPN.TOTL.GD.ZS	2011	21.859143025309
BTN	GC.XPN.TOTL.GD.ZS	2010	21.704169827717
BTN	GC.XPN.TOTL.GD.ZS	2009	23.2878097384884
IND	GC.XPN.TOTL.GD.ZS	2018	
IND	GC.XPN.TOTL.GD.ZS	2017	14.8625930615543
IND	GC.XPN.TOTL.GD.ZS	2016	15.477675849255
IND	GC.XPN.TOTL.GD.ZS	2015	15.1256903622794
IND	GC.XPN.TOTL.GD.ZS	2014	14.803137644208
IND	GC.XPN.TOTL.GD.ZS	2013	16.6386825486965
IND	GC.XPN.TOTL.GD.ZS	2012	16.166712404362
IND	GC.XPN.TOTL.GD.ZS	2011	14.4898394030493
IND	GC.XPN.TOTL.GD.ZS	2010	16.5051361770663
IND	GC.XPN.TOTL.GD.ZS	2009	16.8518914986114
LKA	GC.XPN.TOTL.GD.ZS	2018	
LKA	GC.XPN.TOTL.GD.ZS	2017	16.4380364196726
LKA	GC.XPN.TOTL.GD.ZS	2016	16.7272601598179
LKA	GC.XPN.TOTL.GD.ZS	2015	18.0498742864745
LKA	GC.XPN.TOTL.GD.ZS	2014	14.7710330303848
LKA	GC.XPN.TOTL.GD.ZS	2013	14.6677613572832
LKA	GC.XPN.TOTL.GD.ZS	2012	15.5115452833492
LKA	GC.XPN.TOTL.GD.ZS	2011	16.1655744129012
LKA	GC.XPN.TOTL.GD.ZS	2010	16.8498263445687
LKA	GC.XPN.TOTL.GD.ZS	2009	20.9584196862527
MDV	GC.XPN.TOTL.GD.ZS	2018	
MDV	GC.XPN.TOTL.GD.ZS	2017	
MDV	GC.XPN.TOTL.GD.ZS	2016	
MDV	GC.XPN.TOTL.GD.ZS	2015	
MDV	GC.XPN.TOTL.GD.ZS	2014	25.0623878807626
MDV	GC.XPN.TOTL.GD.ZS	2013	
MDV	GC.XPN.TOTL.GD.ZS	2012	
MDV	GC.XPN.TOTL.GD.ZS	2011	22.4031116061657
MDV	GC.XPN.TOTL.GD.ZS	2010	25.4405148099364
MDV	GC.XPN.TOTL.GD.ZS	2009	29.1970881699897
NPL	GC.XPN.TOTL.GD.ZS	2018	
NPL	GC.XPN.TOTL.GD.ZS	2017	19.6111000853768
NPL	GC.XPN.TOTL.GD.ZS	2016	16.4688161258999
NPL	GC.XPN.TOTL.GD.ZS	2015	15.9172925260661
NPL	GC.XPN.TOTL.GD.ZS	2014	15.4358671923211
NPL	GC.XPN.TOTL.GD.ZS	2013	14.5942415712936
NPL	GC.XPN.TOTL.GD.ZS	2012	15.9327564713647
NPL	GC.XPN.TOTL.GD.ZS	2011	15.8983412024106
NPL	GC.XPN.TOTL.GD.ZS	2010	15.6352008846605
NPL	GC.XPN.TOTL.GD.ZS	2009	
PAK	GC.XPN.TOTL.GD.ZS	2018	
PAK	GC.XPN.TOTL.GD.ZS	2017	
PAK	GC.XPN.TOTL.GD.ZS	2016	
PAK	GC.XPN.TOTL.GD.ZS	2015	
PAK	GC.XPN.TOTL.GD.ZS	2014	
PAK	GC.XPN.TOTL.GD.ZS	2013	
PAK	GC.XPN.TOTL.GD.ZS	2012	
PAK	GC.XPN.TOTL.GD.ZS	2011	
PAK	GC.XPN.TOTL.GD.ZS	2010	
PAK	GC.XPN.TOTL.GD.ZS	2009	
AFG	SH.XPD.EHEX.CH.ZS	2018	
AFG	SH.XPD.EHEX.CH.ZS	2017	
AFG	SH.XPD.EHEX.CH.ZS	2016	17.47093102
AFG	SH.XPD.EHEX.CH.ZS	2015	16.44546401
AFG	SH.XPD.EHEX.CH.ZS	2014	21.9838207
AFG	SH.XPD.EHEX.CH.ZS	2013	22.91737545
AFG	SH.XPD.EHEX.CH.ZS	2012	21.17189598
AFG	SH.XPD.EHEX.CH.ZS	2011	21.13860579
AFG	SH.XPD.EHEX.CH.ZS	2010	15.52872452
AFG	SH.XPD.EHEX.CH.ZS	2009	21.80338945
BGD	SH.XPD.EHEX.CH.ZS	2018	
BGD	SH.XPD.EHEX.CH.ZS	2017	
BGD	SH.XPD.EHEX.CH.ZS	2016	7.62536802
BGD	SH.XPD.EHEX.CH.ZS	2015	8.02633135
BGD	SH.XPD.EHEX.CH.ZS	2014	8.57872324
BGD	SH.XPD.EHEX.CH.ZS	2013	9.33268991
BGD	SH.XPD.EHEX.CH.ZS	2012	9.36032512
BGD	SH.XPD.EHEX.CH.ZS	2011	8.82406061
BGD	SH.XPD.EHEX.CH.ZS	2010	9.18575043
BGD	SH.XPD.EHEX.CH.ZS	2009	9.5904138
BTN	SH.XPD.EHEX.CH.ZS	2018	
BTN	SH.XPD.EHEX.CH.ZS	2017	
BTN	SH.XPD.EHEX.CH.ZS	2016	4.76110167
BTN	SH.XPD.EHEX.CH.ZS	2015	5.07435552
BTN	SH.XPD.EHEX.CH.ZS	2014	8.65128825
BTN	SH.XPD.EHEX.CH.ZS	2013	9.6905381
BTN	SH.XPD.EHEX.CH.ZS	2012	8.70930782
BTN	SH.XPD.EHEX.CH.ZS	2011	9.7592302
BTN	SH.XPD.EHEX.CH.ZS	2010	11.01529913
BTN	SH.XPD.EHEX.CH.ZS	2009	9.11180313
IND	SH.XPD.EHEX.CH.ZS	2018	
IND	SH.XPD.EHEX.CH.ZS	2017	
IND	SH.XPD.EHEX.CH.ZS	2016	1.0237395
IND	SH.XPD.EHEX.CH.ZS	2015	0.71176354
IND	SH.XPD.EHEX.CH.ZS	2014	0.74758421
IND	SH.XPD.EHEX.CH.ZS	2013	0.27013245
IND	SH.XPD.EHEX.CH.ZS	2012	0.94255284
IND	SH.XPD.EHEX.CH.ZS	2011	0.86978588
IND	SH.XPD.EHEX.CH.ZS	2010	0.97050868
IND	SH.XPD.EHEX.CH.ZS	2009	1.01849651
LKA	SH.XPD.EHEX.CH.ZS	2018	
LKA	SH.XPD.EHEX.CH.ZS	2017	
LKA	SH.XPD.EHEX.CH.ZS	2016	1.06595258
LKA	SH.XPD.EHEX.CH.ZS	2015	1.39277014
LKA	SH.XPD.EHEX.CH.ZS	2014	1.22874801
LKA	SH.XPD.EHEX.CH.ZS	2013	0.64544159
LKA	SH.XPD.EHEX.CH.ZS	2012	0.3800632
LKA	SH.XPD.EHEX.CH.ZS	2011	0.51093252
LKA	SH.XPD.EHEX.CH.ZS	2010	1.15996644
LKA	SH.XPD.EHEX.CH.ZS	2009	1.20684167
MDV	SH.XPD.EHEX.CH.ZS	2018	
MDV	SH.XPD.EHEX.CH.ZS	2017	
MDV	SH.XPD.EHEX.CH.ZS	2016	0.45353664
MDV	SH.XPD.EHEX.CH.ZS	2015	0.43571757
MDV	SH.XPD.EHEX.CH.ZS	2014	0.61956906
MDV	SH.XPD.EHEX.CH.ZS	2013	0.8923211
MDV	SH.XPD.EHEX.CH.ZS	2012	3.57439536
MDV	SH.XPD.EHEX.CH.ZS	2011	4.04558195
MDV	SH.XPD.EHEX.CH.ZS	2010	3.34006445
MDV	SH.XPD.EHEX.CH.ZS	2009	5.26657071
NPL	SH.XPD.EHEX.CH.ZS	2018	
NPL	SH.XPD.EHEX.CH.ZS	2017	
NPL	SH.XPD.EHEX.CH.ZS	2016	11.70784862
NPL	SH.XPD.EHEX.CH.ZS	2015	14.37321767
NPL	SH.XPD.EHEX.CH.ZS	2014	13.72176904
NPL	SH.XPD.EHEX.CH.ZS	2013	11.9059353
NPL	SH.XPD.EHEX.CH.ZS	2012	13.47251605
NPL	SH.XPD.EHEX.CH.ZS	2011	10.72894077
NPL	SH.XPD.EHEX.CH.ZS	2010	13.8546385
NPL	SH.XPD.EHEX.CH.ZS	2009	15.75572936
PAK	SH.XPD.EHEX.CH.ZS	2018	
PAK	SH.XPD.EHEX.CH.ZS	2017	
PAK	SH.XPD.EHEX.CH.ZS	2016	4.08427428
PAK	SH.XPD.EHEX.CH.ZS	2015	3.7613454
PAK	SH.XPD.EHEX.CH.ZS	2014	5.53557275
PAK	SH.XPD.EHEX.CH.ZS	2013	5.42214177
PAK	SH.XPD.EHEX.CH.ZS	2012	4.41332242
PAK	SH.XPD.EHEX.CH.ZS	2011	4.11892582
PAK	SH.XPD.EHEX.CH.ZS	2010	4.94379112
PAK	SH.XPD.EHEX.CH.ZS	2009	3.21875824
AFG	SH.XPD.EHEX.PC.CD	2018	
AFG	SH.XPD.EHEX.PC.CD	2017	
AFG	SH.XPD.EHEX.PC.CD	2016	10.00189145
AFG	SH.XPD.EHEX.PC.CD	2015	9.88188416
AFG	SH.XPD.EHEX.PC.CD	2014	13.21508158
AFG	SH.XPD.EHEX.PC.CD	2013	12.82629351
AFG	SH.XPD.EHEX.PC.CD	2012	11.05564785
AFG	SH.XPD.EHEX.PC.CD	2011	10.89764013
AFG	SH.XPD.EHEX.PC.CD	2010	7.07919608
AFG	SH.XPD.EHEX.PC.CD	2009	9.22381711
BGD	SH.XPD.EHEX.PC.CD	2018	
BGD	SH.XPD.EHEX.PC.CD	2017	
BGD	SH.XPD.EHEX.PC.CD	2016	2.60924596
BGD	SH.XPD.EHEX.PC.CD	2015	2.55570336
BGD	SH.XPD.EHEX.PC.CD	2014	2.47360047
BGD	SH.XPD.EHEX.PC.CD	2013	2.41340152
BGD	SH.XPD.EHEX.PC.CD	2012	2.12927261
BGD	SH.XPD.EHEX.PC.CD	2011	1.95515317
BGD	SH.XPD.EHEX.PC.CD	2010	1.85344201
BGD	SH.XPD.EHEX.PC.CD	2009	1.6671549
BTN	SH.XPD.EHEX.PC.CD	2018	
BTN	SH.XPD.EHEX.PC.CD	2017	
BTN	SH.XPD.EHEX.PC.CD	2016	4.34856813
BTN	SH.XPD.EHEX.PC.CD	2015	4.62340614
BTN	SH.XPD.EHEX.PC.CD	2014	7.12243114
BTN	SH.XPD.EHEX.PC.CD	2013	7.93957725
BTN	SH.XPD.EHEX.PC.CD	2012	6.97687869
BTN	SH.XPD.EHEX.PC.CD	2011	7.2691939
BTN	SH.XPD.EHEX.PC.CD	2010	7.68872675
BTN	SH.XPD.EHEX.PC.CD	2009	5.28797796
IND	SH.XPD.EHEX.PC.CD	2018	
IND	SH.XPD.EHEX.PC.CD	2017	
IND	SH.XPD.EHEX.PC.CD	2016	0.6420439
IND	SH.XPD.EHEX.PC.CD	2015	0.4197009
IND	SH.XPD.EHEX.PC.CD	2014	0.42725288
IND	SH.XPD.EHEX.PC.CD	2013	0.15186431
IND	SH.XPD.EHEX.PC.CD	2012	0.46233539
IND	SH.XPD.EHEX.PC.CD	2011	0.42378432
IND	SH.XPD.EHEX.PC.CD	2010	0.43916267
IND	SH.XPD.EHEX.PC.CD	2009	0.39122908
LKA	SH.XPD.EHEX.PC.CD	2018	
LKA	SH.XPD.EHEX.PC.CD	2017	
LKA	SH.XPD.EHEX.PC.CD	2016	1.63193912
LKA	SH.XPD.EHEX.PC.CD	2015	2.10820271
LKA	SH.XPD.EHEX.PC.CD	2014	1.70515933
LKA	SH.XPD.EHEX.PC.CD	2013	0.89428649
LKA	SH.XPD.EHEX.PC.CD	2012	0.43345876
LKA	SH.XPD.EHEX.PC.CD	2011	0.61037464
LKA	SH.XPD.EHEX.PC.CD	2010	1.25989717
LKA	SH.XPD.EHEX.PC.CD	2009	1.21364638
MDV	SH.XPD.EHEX.PC.CD	2018	
MDV	SH.XPD.EHEX.PC.CD	2017	
MDV	SH.XPD.EHEX.PC.CD	2016	4.75235648
MDV	SH.XPD.EHEX.PC.CD	2015	3.71296334
MDV	SH.XPD.EHEX.PC.CD	2014	4.43728674
MDV	SH.XPD.EHEX.PC.CD	2013	6.01956752
MDV	SH.XPD.EHEX.PC.CD	2012	23.16730133
MDV	SH.XPD.EHEX.PC.CD	2011	23.70399411
MDV	SH.XPD.EHEX.PC.CD	2010	20.12922138
MDV	SH.XPD.EHEX.PC.CD	2009	35.16627404
NPL	SH.XPD.EHEX.PC.CD	2018	
NPL	SH.XPD.EHEX.PC.CD	2017	
NPL	SH.XPD.EHEX.PC.CD	2016	5.32156582
NPL	SH.XPD.EHEX.PC.CD	2015	6.48876661
NPL	SH.XPD.EHEX.PC.CD	2014	5.62724707
NPL	SH.XPD.EHEX.PC.CD	2013	4.12907058
NPL	SH.XPD.EHEX.PC.CD	2012	4.51419271
NPL	SH.XPD.EHEX.PC.CD	2011	3.68210606
NPL	SH.XPD.EHEX.PC.CD	2010	4.15248418
NPL	SH.XPD.EHEX.PC.CD	2009	3.34072648
PAK	SH.XPD.EHEX.PC.CD	2018	
PAK	SH.XPD.EHEX.PC.CD	2017	
PAK	SH.XPD.EHEX.PC.CD	2016	1.61650982
PAK	SH.XPD.EHEX.PC.CD	2015	1.42515961
PAK	SH.XPD.EHEX.PC.CD	2014	2.02167306
PAK	SH.XPD.EHEX.PC.CD	2013	1.71072265
PAK	SH.XPD.EHEX.PC.CD	2012	1.25625277
PAK	SH.XPD.EHEX.PC.CD	2011	1.17347594
PAK	SH.XPD.EHEX.PC.CD	2010	1.31349733
PAK	SH.XPD.EHEX.PC.CD	2009	0.81340723
